timestamp,stress,body_battery,respiration_rate,heart_rate,activity_type,intensity,cycles,active_time,active_calories
2026-06-03 17:14:00,20,43.0,11.75,61.0,,,,,
2026-06-03 17:15:00,23,43.0,12.0,64.0,,,,,
2026-06-03 17:16:00,32,42.0,15.41,65.0,,,,,
2026-06-03 17:17:00,29,42.0,17.66,62.0,,,,,
2026-06-03 17:18:00,30,42.0,15.0,61.0,,,,,
2026-06-03 17:19:00,25,42.0,13.16,60.0,,,,,
2026-06-03 17:20:00,46,42.0,11.25,,,,,,
2026-06-03 17:21:00,,,14.2,64.0,,,,,
2026-06-03 17:22:00,-2,42.0,,68.0,,,,,
2026-06-03 17:23:00,-2,42.0,,66.0,,,,,
2026-06-03 17:24:00,,42.0,14.55,65.0,,,,,
2026-06-03 17:25:00,-2,42.0,,,,,,,
2026-06-03 17:26:00,-2,42.0,,64.0,,,,,
2026-06-03 17:27:00,-2,42.0,,66.0,,,,,
2026-06-03 17:28:00,-2,41.0,,71.0,,,,,
2026-06-03 17:29:00,,41.0,16.18,69.0,,,,,
2026-06-03 17:30:00,-2,41.0,,75.0,,,,,
2026-06-03 17:31:00,,41.0,,65.0,,,,,
2026-06-03 17:32:00,,41.0,,,,,,,
2026-06-03 17:33:00,-2,41.0,,68.0,,,,,
2026-06-03 17:34:00,-2,41.0,,66.0,,,,,
2026-06-03 17:35:00,-2,41.0,,68.0,,,,,
2026-06-03 17:36:00,-2,41.0,,67.0,,,,,
2026-06-03 17:37:00,-2,41.0,,70.0,,,,,
2026-06-03 17:38:00,74,41.0,14.33,74.0,,,,,
2026-06-03 17:39:00,57,41.0,16.6,76.0,,,,,
2026-06-03 17:40:00,32,41.0,13.16,73.0,,,,,
2026-06-03 17:41:00,36,41.0,11.58,61.0,,,,,
2026-06-03 17:42:00,54,41.0,13.0,62.0,,,,,
2026-06-03 17:43:00,51,41.0,12.41,65.0,,,,,
2026-06-03 17:44:00,47,41.0,11.91,63.0,,,,,
2026-06-03 17:45:00,40,41.0,11.91,66.0,,,,,
2026-06-03 17:46:00,45,40.0,13.0,,,,,,
2026-06-03 17:47:00,45,40.0,13.0,71.0,,,,,
2026-06-03 17:48:00,42,40.0,13.41,73.0,,,,,
2026-06-03 17:49:00,52,40.0,16.09,80.0,,,,,
2026-06-03 17:50:00,,40.0,,,walking,3.0,4237.0,4870.0,313.0
2026-06-03 17:51:00,,40.0,17.25,85.0,,,,,
2026-06-03 17:52:00,37,40.0,15.0,84.0,,,,,
2026-06-03 17:53:00,41,40.0,14.25,89.0,,,,,
2026-06-03 17:54:00,49,40.0,15.83,86.0,,,,,
2026-06-03 17:55:00,-2,40.0,,93.0,,,,,
2026-06-03 17:56:00,,40.0,13.75,90.0,,,,,
2026-06-03 17:57:00,-2,40.0,,,walking,2.0,4432.0,5050.0,322.0
2026-06-03 17:58:00,-2,40.0,,85.0,,,,,
2026-06-03 17:59:00,-2,40.0,,83.0,,,,,
2026-06-03 18:00:00,,39.0,12.0,80.0,,,,,
2026-06-03 18:01:00,32,39.0,13.83,86.0,,,,,
2026-06-03 18:02:00,,39.0,18.83,93.0,,,,,
2026-06-03 18:03:00,-2,39.0,,114.0,,,,,
2026-06-03 18:04:00,-2,39.0,,,generic,5.0,0.0,915.0,62.0
2026-06-03 18:05:00,-2,39.0,,88.0,,,,,
2026-06-03 18:06:00,-2,39.0,,74.0,,,,,
2026-06-03 18:07:00,,39.0,9.0,68.0,,,,,
2026-06-03 18:08:00,,39.0,10.0,,,,,,
2026-06-03 18:09:00,24,39.0,10.16,76.0,,,,,
2026-06-03 18:10:00,27,39.0,10.58,73.0,,,,,
2026-06-03 18:11:00,27,39.0,14.66,72.0,,,,,
2026-06-03 18:12:00,38,39.0,14.25,70.0,,,,,
2026-06-03 18:13:00,20,39.0,13.58,,,,,,
2026-06-03 18:14:00,19,39.0,16.33,,,,,,
2026-06-03 18:15:00,18,39.0,15.66,,,,,,
2026-06-03 18:16:00,19,39.0,16.75,,,,,,
2026-06-03 18:17:00,18,39.0,16.25,,,,,,
2026-06-03 18:18:00,18,39.0,15.25,,,,,,
2026-06-03 18:19:00,21,39.0,17.33,,,,,,
2026-06-03 18:20:00,24,39.0,17.83,,,,,,
2026-06-03 18:21:00,22,39.0,14.58,,,,,,
2026-06-03 18:22:00,19,39.0,13.5,,,,,,
2026-06-03 18:23:00,-2,39.0,,,,,,,
2026-06-03 18:24:00,21,39.0,17.0,,,,,,
2026-06-03 18:25:00,-2,39.0,,,,,,,
2026-06-03 18:26:00,-2,39.0,,,,,,,
2026-06-03 18:27:00,-2,38.0,,,,,,,
2026-06-03 18:28:00,,38.0,17.77,,,,,,
2026-06-03 18:29:00,,38.0,,,,,,,
2026-06-03 18:30:00,-2,38.0,,,,,,,
2026-06-03 18:31:00,-2,38.0,,,,,,,
2026-06-03 18:32:00,-2,38.0,,,,,,,
2026-06-03 18:33:00,-2,38.0,,,,,,,
2026-06-03 18:34:00,,38.0,10.33,,,,,,
2026-06-03 18:35:00,,,,,,,,,
2026-06-03 18:36:00,-2,38.0,,,,,,,
2026-06-03 18:37:00,-2,38.0,,,,,,,
2026-06-03 18:38:00,-2,38.0,,,,,,,
2026-06-03 18:39:00,-2,38.0,,,,,,,
2026-06-03 18:40:00,84,38.0,,,,,,,
2026-06-03 18:41:00,67,38.0,12.75,,,,,,
2026-06-03 18:42:00,59,38.0,13.0,,,,,,
2026-06-03 18:43:00,37,38.0,13.83,,,,,,
2026-06-03 18:44:00,,38.0,14.0,,,,,,
2026-06-03 18:45:00,21,38.0,14.0,,,,,,
2026-06-03 18:46:00,30,38.0,14.0,,,,,,
2026-06-03 18:47:00,33,38.0,14.0,,,,,,
2026-06-03 18:48:00,,38.0,14.0,,,,,,
2026-06-03 18:49:00,34,38.0,12.4,,,,,,
2026-06-03 18:50:00,30,38.0,12.41,,,,,,
2026-06-03 18:51:00,33,38.0,12.25,,,,,,
2026-06-03 18:52:00,42,38.0,9.66,,,,,,
2026-06-03 18:53:00,35,38.0,15.41,,,,,,
2026-06-03 18:54:00,24,38.0,17.0,,,,,,
2026-06-03 18:55:00,33,38.0,16.58,,,,,,
2026-06-03 18:56:00,30,38.0,,,,,,,
2026-06-03 18:57:00,,,,,,,,,
2026-06-03 18:58:00,-2,37.0,,,,,,,
2026-06-03 18:59:00,,37.0,17.3,,,,,,
2026-06-03 19:00:00,18,37.0,18.25,,,,,,
2026-06-03 19:01:00,29,37.0,19.0,,,,,,
2026-06-03 19:02:00,21,37.0,12.18,,,,,,
2026-06-03 19:03:00,24,37.0,11.5,,,,,,
2026-06-03 19:04:00,21,37.0,14.91,,,,,,
2026-06-03 19:05:00,24,37.0,14.75,,,,,,
2026-06-03 19:06:00,23,37.0,20.41,,,,,,
2026-06-03 19:07:00,25,37.0,16.75,,,,,,
2026-06-03 19:08:00,30,37.0,15.41,,,,,,
2026-06-03 19:09:00,34,37.0,12.9,,,,,,
2026-06-03 19:10:00,28,37.0,14.18,,,,,,
2026-06-03 19:11:00,24,37.0,12.75,,,,,,
2026-06-03 19:12:00,20,37.0,12.91,,,,,,
2026-06-03 19:13:00,25,37.0,15.41,,,,,,
2026-06-03 19:14:00,24,37.0,16.41,,,,,,
2026-06-03 19:15:00,31,37.0,17.91,,,,,,
2026-06-03 19:16:00,,,16.83,,,,,,
2026-06-03 19:17:00,27,37.0,19.08,,,,,,
2026-06-03 19:18:00,28,37.0,18.25,,,,,,
2026-06-03 19:19:00,27,37.0,15.25,,,,,,
2026-06-03 19:20:00,25,37.0,19.0,,,,,,
2026-06-03 19:21:00,23,37.0,17.16,,,,,,
2026-06-03 19:22:00,24,36.0,19.08,,,,,,
2026-06-03 19:23:00,25,36.0,19.5,,,,,,
2026-06-03 19:24:00,33,36.0,,,,,,,
2026-06-03 19:25:00,,36.0,,,,,,,
2026-06-03 19:26:00,-2,36.0,,,,,,,
2026-06-03 19:27:00,,36.0,,,,,,,
2026-06-03 19:28:00,,36.0,16.66,,,,,,
2026-06-03 19:29:00,32,36.0,18.66,,,,,,
2026-06-03 19:30:00,20,36.0,18.75,,,,,,
2026-06-03 19:31:00,22,36.0,18.83,,,,,,
2026-06-03 19:32:00,24,36.0,18.75,,,,,,
2026-06-03 19:33:00,18,36.0,18.25,,,,,,
2026-06-03 19:34:00,24,36.0,15.41,,,,,,
2026-06-03 19:35:00,30,36.0,12.75,,,,,,
2026-06-03 19:36:00,,,15.09,,,,,,
2026-06-03 19:37:00,53,36.0,17.0,,,,,,
2026-06-03 19:38:00,30,36.0,13.5,,,,,,
2026-06-03 19:39:00,,36.0,,,,,,,
2026-06-03 19:40:00,-2,36.0,,,,,,,
2026-06-03 19:41:00,,36.0,,,,,,,
2026-06-03 19:42:00,-2,36.0,,,,,,,
2026-06-03 19:43:00,-2,36.0,,,,,,,
2026-06-03 19:44:00,-2,36.0,,,,,,,
2026-06-03 19:45:00,-2,36.0,,,,,,,
2026-06-03 19:46:00,,36.0,12.11,,,,,,
2026-06-03 19:47:00,,36.0,,,,,,,
2026-06-03 19:48:00,,36.0,14.08,,,,,,
2026-06-03 19:49:00,45,35.0,15.09,,,,,,
2026-06-03 19:50:00,32,35.0,15.09,,,,,,
2026-06-03 19:51:00,-2,35.0,,,,,,,
2026-06-03 19:52:00,,35.0,13.63,,,,,,
2026-06-03 19:53:00,-2,35.0,,,,,,,
2026-06-03 19:54:00,,35.0,12.8,,,,,,
2026-06-03 19:55:00,23,35.0,13.33,,,,,,
2026-06-03 19:56:00,23,35.0,15.25,,,,,,
2026-06-03 19:57:00,,,14.41,,,,,,
2026-06-03 19:58:00,20,35.0,12.5,,,,,,
2026-06-03 19:59:00,15,35.0,10.66,,,,,,
2026-06-03 20:00:00,22,35.0,10.36,,,,,,
2026-06-03 20:01:00,34,35.0,9.8,,,,,,
2026-06-03 20:02:00,41,35.0,9.7,,,,,,
2026-06-03 20:03:00,30,35.0,11.33,,,,,,
2026-06-03 20:04:00,27,35.0,14.5,,,,,,
2026-06-03 20:05:00,,35.0,17.33,,,,,,
2026-06-03 20:06:00,,35.0,10.33,,,,,,
2026-06-03 20:07:00,,35.0,14.66,,,,,,
2026-06-03 20:08:00,30,35.0,14.83,,,,,,
2026-06-03 20:09:00,29,35.0,20.25,,,,,,
2026-06-03 20:10:00,-2,35.0,,,,,,,
2026-06-03 20:11:00,,34.0,,,,,,,
2026-06-03 20:12:00,-2,34.0,,,,,,,
2026-06-03 20:13:00,-2,34.0,,,,,,,
2026-06-03 20:14:00,-2,34.0,,,,,,,
2026-06-03 20:15:00,,34.0,,,,,,,
2026-06-03 20:16:00,-2,34.0,,,,,,,
2026-06-03 20:17:00,-2,34.0,,,,,,,
2026-06-03 20:18:00,,,,,,,,,
2026-06-03 20:19:00,-2,34.0,,,,,,,
2026-06-03 20:20:00,-2,34.0,,,,,,,
2026-06-03 20:21:00,-2,34.0,,,,,,,
2026-06-03 20:22:00,-2,34.0,,,,,,,
2026-06-03 20:23:00,-2,34.0,,,,,,,
2026-06-03 20:24:00,-2,34.0,,,,,,,
2026-06-03 20:25:00,-2,34.0,,,,,,,
2026-06-03 20:26:00,-2,34.0,,,,,,,
2026-06-03 20:27:00,,,11.55,,,,,,
2026-06-03 20:28:00,,34.0,14.83,,,,,,
2026-06-03 20:29:00,,,16.0,,,,,,
2026-06-03 20:30:00,58,34.0,,,,,,,
2026-06-03 20:31:00,-2,34.0,,,,,,,
2026-06-03 20:32:00,-2,34.0,,,,,,,
2026-06-03 20:33:00,-2,34.0,,,,,,,
2026-06-03 20:34:00,-2,34.0,,,,,,,
2026-06-03 20:35:00,-2,34.0,,,,,,,
2026-06-03 20:36:00,-2,34.0,,,,,,,
2026-06-03 20:37:00,-2,33.0,,,,,,,
2026-06-03 20:38:00,,33.0,11.81,,,,,,
2026-06-03 20:39:00,,33.0,13.6,,,,,,
2026-06-03 20:40:00,27,33.0,,,,,,,
2026-06-03 20:41:00,,33.0,15.0,,,,,,
2026-06-03 20:42:00,,,,,,,,,
2026-06-03 20:43:00,-2,33.0,,,,,,,
2026-06-03 20:44:00,,33.0,15.25,,,,,,
2026-06-03 20:45:00,,33.0,15.9,,,,,,
2026-06-03 20:46:00,69,33.0,19.1,,,,,,
2026-06-03 20:47:00,62,33.0,17.09,,,,,,
2026-06-03 20:48:00,59,33.0,13.11,,,,,,
2026-06-03 20:49:00,67,33.0,,,,,,,
2026-06-03 20:50:00,55,32.0,13.0,,,,,,
2026-06-03 20:51:00,-2,32.0,,,,,,,
2026-06-03 20:52:00,81,32.0,16.1,,,,,,
2026-06-03 20:53:00,75,32.0,,,,,,,
2026-06-03 20:54:00,,,,,,,,,
2026-06-03 20:55:00,-2,32.0,,,,,,,
2026-06-03 20:56:00,-2,32.0,,,,,,,
2026-06-03 20:57:00,,,,,,,,,
2026-06-03 20:58:00,-2,32.0,,,,,,,
2026-06-03 20:59:00,,32.0,,,,,,,
2026-06-03 21:00:00,-2,32.0,,,,,,,
2026-06-03 21:01:00,,,13.33,,,,,,
2026-06-03 21:02:00,52,32.0,14.9,,,,,,
2026-06-03 21:03:00,41,32.0,12.4,,,,,,
2026-06-03 21:04:00,45,31.0,13.0,,,,,,
2026-06-03 21:05:00,60,31.0,,,,,,,
2026-06-03 21:06:00,60,31.0,14.0,,,,,,
2026-06-03 21:07:00,,,12.4,,,,,,
2026-06-03 21:08:00,43,30.0,14.0,,,,,,
2026-06-03 21:09:00,,30.0,,,,,,,
2026-06-03 21:10:00,72,30.0,12.77,,,,,,
2026-06-03 21:11:00,-2,30.0,,,,,,,
2026-06-03 21:12:00,-2,30.0,,,,,,,
2026-06-03 21:13:00,-2,30.0,,,,,,,
2026-06-03 21:14:00,-2,30.0,,,,,,,
2026-06-03 21:15:00,-2,30.0,,,,,,,
2026-06-03 21:16:00,-2,30.0,,,,,,,
2026-06-03 21:17:00,-2,30.0,,,,,,,
2026-06-03 21:18:00,-2,30.0,,,,,,,
2026-06-03 21:19:00,-2,30.0,,,,,,,
2026-06-03 21:20:00,,30.0,,,,,,,
2026-06-03 21:21:00,,30.0,,,,,,,
2026-06-03 21:22:00,77,30.0,,,,,,,
2026-06-03 21:23:00,-2,30.0,,,,,,,
2026-06-03 21:24:00,,30.0,,,,,,,
2026-06-03 21:25:00,,,,,,,,,
2026-06-03 21:26:00,,29.0,14.0,,,,,,
2026-06-03 21:27:00,,29.0,13.77,,,,,,
2026-06-03 21:28:00,-2,29.0,,,,,,,
2026-06-03 21:29:00,-2,29.0,,,,,,,
2026-06-03 21:30:00,-2,29.0,,,,,,,
2026-06-03 21:31:00,,29.0,10.9,,,,,,
2026-06-03 21:32:00,64,29.0,13.27,,,,,,
2026-06-03 21:33:00,66,29.0,15.3,,,,,,
2026-06-03 21:34:00,72,29.0,15.0,,,,,,
2026-06-03 21:35:00,-2,29.0,,,,,,,
2026-06-03 21:36:00,,29.0,11.81,,,,,,
2026-06-03 21:37:00,77,29.0,10.3,,,,,,
2026-06-03 21:38:00,80,28.0,,,,,,,
2026-06-03 21:39:00,70,28.0,11.08,,,,,,
2026-06-03 21:40:00,65,28.0,12.45,,,,,,
2026-06-03 21:41:00,87,28.0,15.7,,,,,,
2026-06-03 21:42:00,-2,28.0,,,,,,,
2026-06-03 21:43:00,-2,28.0,,,,,,,
2026-06-03 21:44:00,-2,27.0,,,,,,,
2026-06-03 21:45:00,,,,,,,,,
2026-06-03 21:46:00,-2,27.0,,,,,,,
2026-06-03 21:47:00,,27.0,,,,,,,
2026-06-03 21:48:00,,27.0,11.9,,,,,,
2026-06-03 21:49:00,-2,27.0,,,,,,,
2026-06-03 21:50:00,-2,27.0,,,,,,,
2026-06-03 21:51:00,-2,27.0,,,,,,,
2026-06-03 21:52:00,,27.0,,,,,,,
2026-06-03 21:53:00,45,27.0,,,,,,,
2026-06-03 21:54:00,30,27.0,,,,,,,
2026-06-03 21:55:00,,27.0,10.9,,,,,,
2026-06-03 21:56:00,-2,27.0,,,,,,,
2026-06-03 21:57:00,-2,27.0,,,,,,,
2026-06-03 21:58:00,-2,26.0,,,,,,,
2026-06-03 21:59:00,-2,26.0,,,,,,,
2026-06-03 22:00:00,,,,,,,,,
2026-06-03 22:01:00,-2,26.0,,,,,,,
2026-06-03 22:02:00,-2,26.0,,,,,,,
2026-06-03 22:03:00,-2,26.0,,,,,,,
2026-06-03 22:04:00,,,11.66,,,,,,
2026-06-03 22:05:00,73,26.0,12.0,,,,,,
2026-06-03 22:06:00,,,12.3,,,,,,
2026-06-03 22:07:00,77,26.0,16.41,,,,,,
2026-06-03 22:08:00,78,26.0,12.54,,,,,,
2026-06-03 22:09:00,81,26.0,11.16,,,,,,
2026-06-03 22:10:00,81,26.0,14.1,,,,,,
2026-06-03 22:11:00,78,26.0,15.66,,,,,,
2026-06-03 22:12:00,64,25.0,15.75,,,,,,
2026-06-03 22:13:00,76,25.0,13.11,,,,,,
2026-06-03 22:14:00,69,25.0,14.27,,,,,,
2026-06-03 22:15:00,78,25.0,14.22,,,,,,
2026-06-03 22:16:00,78,25.0,12.72,,,,,,
2026-06-03 22:17:00,74,25.0,14.81,,,,,,
2026-06-03 22:18:00,75,25.0,17.41,,,,,,
2026-06-03 22:19:00,78,25.0,15.6,,,,,,
2026-06-03 22:20:00,,25.0,,,,,,,
2026-06-03 22:21:00,-2,25.0,,,,,,,
2026-06-03 22:22:00,-2,25.0,,,,,,,
2026-06-03 22:23:00,-2,25.0,,,,,,,
2026-06-03 22:24:00,,,,,,,,,
2026-06-03 22:25:00,-2,25.0,,,,,,,
2026-06-03 22:26:00,-2,25.0,,,,,,,
2026-06-03 22:27:00,78,24.0,14.9,,,,,,
2026-06-03 22:28:00,-2,24.0,,,,,,,
2026-06-03 22:29:00,-2,24.0,,,,,,,
2026-06-03 22:30:00,-2,24.0,,,,,,,
2026-06-03 22:31:00,,24.0,14.41,,,,,,
2026-06-03 22:32:00,,24.0,15.83,,,,,,
2026-06-03 22:33:00,74,24.0,14.5,,,,,,
2026-06-03 22:34:00,69,24.0,11.66,,,,,,
2026-06-03 22:35:00,-2,24.0,,,,,,,
2026-06-03 22:36:00,,24.0,9.66,,,,,,
2026-06-03 22:37:00,,24.0,10.27,,,,,,
2026-06-03 22:38:00,,24.0,8.08,,,,,,
2026-06-03 22:39:00,79,24.0,8.1,,,,,,
2026-06-03 22:40:00,,24.0,10.6,,,,,,
2026-06-03 22:41:00,,23.0,,,,,,,
2026-06-03 22:42:00,-2,23.0,,,,,,,
2026-06-03 22:43:00,91,23.0,9.09,,,,,,
2026-06-03 22:44:00,64,23.0,9.91,,,,,,
2026-06-03 22:45:00,,,12.33,,,,,,
2026-06-03 22:46:00,40,23.0,16.25,,,,,,
2026-06-03 22:47:00,49,23.0,16.08,,,,,,
2026-06-03 22:48:00,,23.0,16.5,,,,,,
2026-06-03 22:49:00,75,23.0,10.81,,,,,,
2026-06-03 22:50:00,-2,23.0,,,,,,,
2026-06-03 22:51:00,,,14.0,,,,,,
2026-06-03 22:52:00,,23.0,12.77,,,,,,
2026-06-03 22:53:00,,23.0,12.0,,,,,,
2026-06-03 22:54:00,75,23.0,,,,,,,
2026-06-03 22:55:00,72,23.0,11.8,,,,,,
2026-06-03 22:56:00,63,23.0,,,,,,,
2026-06-03 22:57:00,57,23.0,11.5,,,,,,
2026-06-03 22:58:00,-2,23.0,,,,,,,
2026-06-03 22:59:00,,23.0,9.0,,,,,,
2026-06-03 23:00:00,32,23.0,13.0,,,,,,
2026-06-03 23:01:00,-2,23.0,,,,,,,
2026-06-03 23:02:00,,23.0,15.0,,,,,,
2026-06-03 23:03:00,,23.0,14.7,,,,,,
2026-06-03 23:04:00,,23.0,12.88,,,,,,
2026-06-03 23:05:00,,23.0,,,,,,,
2026-06-03 23:06:00,,23.0,14.33,,,,,,
2026-06-03 23:07:00,81,22.0,10.08,,,,,,
2026-06-03 23:08:00,-2,22.0,,,,,,,
2026-06-03 23:09:00,,22.0,10.0,,,,,,
2026-06-03 23:10:00,,22.0,,,,,,,
2026-06-03 23:11:00,-2,22.0,,,,,,,
2026-06-03 23:12:00,-2,22.0,,,,,,,
2026-06-03 23:13:00,-2,22.0,,,,,,,
2026-06-03 23:14:00,-2,22.0,,,,,,,
2026-06-03 23:15:00,,22.0,,,,,,,
2026-06-03 23:16:00,-2,22.0,,,,,,,
2026-06-03 23:17:00,-2,22.0,,,,,,,
2026-06-03 23:18:00,-2,22.0,,,,,,,
2026-06-03 23:19:00,-2,22.0,,,,,,,
2026-06-03 23:20:00,-2,22.0,,,,,,,
2026-06-03 23:21:00,-2,22.0,,,,,,,
2026-06-03 23:22:00,-2,22.0,,,,,,,
2026-06-03 23:23:00,-2,22.0,,,,,,,
2026-06-03 23:24:00,-2,22.0,,,,,,,
2026-06-03 23:25:00,-2,22.0,,,,,,,
2026-06-03 23:26:00,-2,22.0,,,,,,,
2026-06-03 23:27:00,-2,22.0,,,,,,,
2026-06-03 23:28:00,,,,,,,,,
2026-06-03 23:29:00,25,21.0,16.16,,,,,,
2026-06-03 23:30:00,25,21.0,16.3,,,,,,
2026-06-03 23:31:00,30,21.0,13.63,,,,,,
2026-06-03 23:32:00,30,21.0,,,,,,,
2026-06-03 23:33:00,30,21.0,13.5,,,,,,
2026-06-03 23:34:00,23,21.0,11.83,,,,,,
2026-06-03 23:35:00,24,21.0,13.5,,,,,,
2026-06-03 23:36:00,23,21.0,14.0,,,,,,
2026-06-03 23:37:00,17,21.0,13.33,,,,,,
2026-06-03 23:38:00,17,21.0,14.75,,,,,,
2026-06-03 23:39:00,17,21.0,12.91,,,,,,
2026-06-03 23:40:00,21,21.0,14.58,,,,,,
2026-06-03 23:41:00,20,21.0,15.75,,,,,,
2026-06-03 23:42:00,18,21.0,13.5,,,,,,
2026-06-03 23:43:00,19,21.0,12.83,,,,,,
2026-06-03 23:44:00,20,21.0,13.91,,,,,,
2026-06-03 23:45:00,21,21.0,15.08,,,,,,
2026-06-03 23:46:00,21,21.0,15.66,,,,,,
2026-06-03 23:47:00,,,13.5,,,,,,
2026-06-03 23:48:00,20,21.0,14.0,,,,,,
2026-06-03 23:49:00,18,21.0,15.75,,,,,,
2026-06-03 23:50:00,18,21.0,13.66,,,,,,
2026-06-03 23:51:00,17,21.0,13.58,,,,,,
2026-06-03 23:52:00,13,21.0,14.41,,,,,,
2026-06-03 23:53:00,15,21.0,14.58,,,,,,
2026-06-03 23:54:00,13,21.0,14.5,,,,,,
2026-06-03 23:55:00,17,21.0,14.91,,,,,,
2026-06-03 23:56:00,15,21.0,15.25,,,,,,
2026-06-03 23:57:00,13,23.0,15.0,,,,,,
2026-06-03 23:58:00,17,23.0,14.33,,,,,,
2026-06-03 23:59:00,24,23.0,15.16,,,,,,
